Brand,SOC,NEC,Reaction,Total,Fatal,rnk
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Lip scab,1,0,137
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Odynophagia,4,0,74
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral discomfort,21,0,25
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral dysaesthesia,1,0,141
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal blistering,6,0,56
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal eruption,7,0,51
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal erythema,1,0,161
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral mucosal exfoliation,2,0,105
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral pain,49,0,17
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Oral pruritus,7,0,48
Pfizer,Gastrointestinal disorders,Oral soft tissue signs and symptoms,Paraesthesia oral,418,0,5
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Lip oedema,3,0,90
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Lip swelling,223,0,7
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Mouth swelling,27,0,22
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Oedema mouth,1,0,146
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Palatal oedema,2,0,93
Pfizer,Gastrointestinal disorders,Oral soft tissue swelling and oedema,Palatal swelling,1,0,166
Pfizer,Gastrointestinal disorders,Peritoneal and retroperitoneal disorders,Ascites,1,0,151
Pfizer,Gastrointestinal disorders,Peritoneal and retroperitoneal fibrosis and adhesions,Abdominal adhesions,1,0,130
Pfizer,Gastrointestinal disorders,Rectal inflammations NEC,Proctitis,1,0,133
Pfizer,Gastrointestinal disorders,Rectal inflammations NEC,Proctitis ulcerative,1,0,124
Pfizer,Gastrointestinal disorders,Salivary gland disorders NEC,Salivary gland pain,2,0,92
Pfizer,Gastrointestinal disorders,Salivary gland enlargements,Parotid gland enlargement,2,0,94
Pfizer,Gastrointestinal disorders,Salivary gland enlargements,Submaxillary gland enlargement,4,0,72
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Aphthous ulcer,11,0,42
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Lip ulceration,2,0,102
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Mouth ulceration,105,0,12
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Oral mucosa erosion,1,0,162
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Palatal ulcer,1,0,126
Pfizer,Gastrointestinal disorders,Stomatitis and ulceration,Stomatitis,17,0,30
Pfizer,Gastrointestinal disorders,Tongue disorders,Glossitis,3,0,78
Pfizer,Gastrointestinal disorders,Tongue disorders,Plicated tongue,2,0,112
Pfizer,Gastrointestinal disorders,Tongue disorders,Tongue disorder,13,0,37
Pfizer,Gastrointestinal disorders,Tongue disorders,Tongue haemorrhage,1,0,144
Pfizer,Gastrointestinal disorders,Tongue disorders,Tongue ulceration,7,0,47
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Glossodynia,65,0,14
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Stiff tongue,1,0,142
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Swollen tongue,180,0,8
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue blistering,4,0,75
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue coated,3,0,84
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue discolouration,5,0,67
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue discomfort,14,0,35
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue dry,5,0,65
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue eruption,5,0,64
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue erythema,1,0,147
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue movement disturbance,2,0,95
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue oedema,11,0,40
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue rough,2,0,113
Pfizer,Gastrointestinal disorders,Tongue signs and symptoms,Tongue spasm,3,0,80
Pfizer,General disorders,Administration site reactions NEC,Administration site bruise,2,0,114
Pfizer,General disorders,Administration site reactions NEC,Administration site erythema,1,0,181
Pfizer,General disorders,Administration site reactions NEC,Administration site extravasation,1,0,151
Pfizer,General disorders,Administration site reactions NEC,Administration site haematoma,1,0,178
Pfizer,General disorders,Administration site reactions NEC,Administration site inflammation,1,0,134
Pfizer,General disorders,Administration site reactions NEC,Administration site joint discomfort,1,0,179
Pfizer,General disorders,Administration site reactions NEC,Administration site joint movement impairment,1,0,149
Pfizer,General disorders,Administration site reactions NEC,Administration site pain,5,0,85
Pfizer,General disorders,Administration site reactions NEC,Administration site warmth,1,0,180
Pfizer,General disorders,Administration site reactions NEC,Puncture site bruise,7,0,71
Pfizer,General disorders,Administration site reactions NEC,Puncture site pain,3,0,100
Pfizer,General disorders,Administration site reactions NEC,Puncture site swelling,1,0,158
Pfizer,General disorders,Administration site reactions NEC,Vessel puncture site bruise,1,0,160
Pfizer,General disorders,Administration site reactions NEC,Vessel puncture site erythema,1,0,132
Pfizer,General disorders,Administration site reactions NEC,Vessel puncture site pain,1,0,162
Pfizer,General disorders,Adverse effect absent,No adverse event,4,0,87
Pfizer,General disorders,Application and instillation site reactions,Application site bruise,1,0,183
Pfizer,General disorders,Application and instillation site reactions,Application site erythema,2,0,119
Pfizer,General disorders,Application and instillation site reactions,Application site haemorrhage,1,0,147
Pfizer,General disorders,Application and instillation site reactions,Application site joint pain,1,0,176
Pfizer,General disorders,Application and instillation site reactions,Application site mass,1,0,142
Pfizer,General disorders,Application and instillation site reactions,Application site pain,3,0,105
Pfizer,General disorders,Application and instillation site reactions,Application site pruritus,1,0,136
Pfizer,General disorders,Application and instillation site reactions,Application site reaction,1,0,139
Pfizer,General disorders,Application and instillation site reactions,Application site vesicles,1,0,152
Pfizer,General disorders,Application and instillation site reactions,Instillation site warmth,1,0,150
Pfizer,General disorders,Asthenic conditions,Asthenia,437,1,13
Pfizer,General disorders,Asthenic conditions,Chronic fatigue syndrome,7,0,73
Pfizer,General disorders,Asthenic conditions,Fatigue,6438,1,1
Pfizer,General disorders,Asthenic conditions,Malaise,1492,0,5
Pfizer,General disorders,Asthenic conditions,Sluggishness,3,0,101
Pfizer,General disorders,Body temperature altered,Hyperthermia,3,0,99
Pfizer,General disorders,Body temperature altered,Hypothermia,13,0,58
Pfizer,General disorders,Body temperature altered,Temperature regulation disorder,4,0,90
Pfizer,General disorders,Breast complications associated with device,Capsular contracture associated with breast implant,1,0,156
Pfizer,General disorders,Complications associated with device NEC,Medical device pain,1,0,165
Pfizer,General disorders,Complications associated with device NEC,Medical device site swelling,1,0,167
Pfizer,General disorders,Death and sudden death,Clinical death,1,1,137
Pfizer,General disorders,Death and sudden death,Death,95,95,28
Pfizer,General disorders,Death and sudden death,Sudden death,14,14,57
Pfizer,General disorders,Febrile disorders,Hyperpyrexia,3,0,103
Pfizer,General disorders,Febrile disorders,Pyrexia,5153,0,2
Pfizer,General disorders,Feelings and sensations NEC,Chills,3364,0,3
Pfizer,General disorders,Feelings and sensations NEC,Feeling abnormal,302,0,18
Pfizer,General disorders,Feelings and sensations NEC,Feeling cold,367,0,15
Pfizer,General disorders,Feelings and sensations NEC,Feeling drunk,17,0,52
Pfizer,General disorders,Feelings and sensations NEC,Feeling hot,355,0,16
Pfizer,General disorders,Feelings and sensations NEC,Feeling jittery,7,0,75
Pfizer,General disorders,Feelings and sensations NEC,Feeling of body temperature change,101,0,27
Pfizer,General disorders,Feelings and sensations NEC,Hangover,14,0,56
Pfizer,General disorders,Feelings and sensations NEC,Hunger,6,0,77
Pfizer,General disorders,Feelings and sensations NEC,Sensation of foreign body,18,0,51
Pfizer,General disorders,Feelings and sensations NEC,Temperature intolerance,4,0,94
Pfizer,General disorders,Feelings and sensations NEC,Thirst,81,0,30
Pfizer,General disorders,Gait disturbances,Gait disturbance,34,0,41
Pfizer,General disorders,Gait disturbances,Gait inability,19,0,49
Pfizer,General disorders,Gait disturbances,Loss of control of legs,2,0,112
Pfizer,General disorders,General signs and symptoms NEC,Condition aggravated,31,0,44
Pfizer,General disorders,General signs and symptoms NEC,Crepitations,1,0,159
Pfizer,General disorders,General signs and symptoms NEC,Crying,21,0,47
Pfizer,General disorders,General signs and symptoms NEC,Disease recurrence,2,0,117
Pfizer,General disorders,General signs and symptoms NEC,Energy increased,2,0,110
Pfizer,General disorders,General signs and symptoms NEC,Exercise tolerance decreased,2,0,109
Pfizer,General disorders,General signs and symptoms NEC,General physical health deterioration,3,0,102
Pfizer,General disorders,General signs and symptoms NEC,Glassy eyes,2,0,111
Pfizer,General disorders,General signs and symptoms NEC,Illness,442,1,12
Pfizer,General disorders,General signs and symptoms NEC,Induration,2,0,107
Pfizer,General disorders,General signs and symptoms NEC,Influenza like illness,780,0,9
Pfizer,General disorders,General signs and symptoms NEC,Irritability postvaccinal,1,0,157
Pfizer,General disorders,General signs and symptoms NEC,Local reaction,44,0,37
Pfizer,General disorders,General signs and symptoms NEC,Multiple organ dysfunction syndrome,1,1,141
Pfizer,General disorders,General signs and symptoms NEC,Nonspecific reaction,1,0,175
Pfizer,General disorders,General signs and symptoms NEC,Peripheral swelling,786,0,8
Pfizer,General disorders,General signs and symptoms NEC,Pre-existing condition improved,3,0,97
Pfizer,General disorders,General signs and symptoms NEC,Screaming,2,0,125
Pfizer,General disorders,General signs and symptoms NEC,Secretion discharge,4,0,95
Pfizer,General disorders,General signs and symptoms NEC,Swelling,600,0,10
Pfizer,General disorders,General signs and symptoms NEC,Swelling face,236,0,21
Pfizer,General disorders,Implant and catheter site reactions,Implant site pain,1,0,173
Pfizer,General disorders,Implant and catheter site reactions,Implant site rash,1,0,133
Pfizer,General disorders,Inflammations,Inflammation,74,0,31
Pfizer,General disorders,Inflammations,Papillitis,1,0,164
Pfizer,General disorders,Inflammations,Systemic inflammatory response syndrome,1,0,145
Pfizer,General disorders,Infusion site reactions,Infusion site coldness,1,0,168
Pfizer,General disorders,Infusion site reactions,Infusion site joint pain,2,0,115
Pfizer,General disorders,Infusion site reactions,Infusion site pain,1,0,140
Pfizer,General disorders,Infusion site reactions,Infusion site swelling,1,0,144
Pfizer,General disorders,Infusion site reactions,Infusion site urticaria,1,0,166
Pfizer,General disorders,Injection site reactions,Injected limb mobility decreased,10,0,67
Pfizer,General disorders,Injection site reactions,Injection site bruising,16,0,53
Pfizer,General disorders,Injection site reactions,Injection site discolouration,2,0,122
Pfizer,General disorders,Injection site reactions,Injection site discomfort,5,0,83
Pfizer,General disorders,Injection site reactions,Injection site erythema,147,0,23
Pfizer,General disorders,Injection site reactions,Injection site haemorrhage,2,0,128
Pfizer,General disorders,Injection site reactions,Injection site hypoaesthesia,6,0,79
Pfizer,General disorders,Injection site reactions,Injection site indentation,1,0,163
Pfizer,General disorders,Injection site reactions,Injection site induration,2,0,113
Pfizer,General disorders,Injection site reactions,Injection site inflammation,10,0,64
Pfizer,General disorders,Injection site reactions,Injection site joint movement impairment,1,0,131
Pfizer,General disorders,Injection site reactions,Injection site joint pain,8,0,70
Pfizer,General disorders,Injection site reactions,Injection site mass,131,0,26
Pfizer,General disorders,Injection site reactions,Injection site necrosis,2,0,106
Pfizer,General disorders,Injection site reactions,Injection site oedema,9,0,68
Pfizer,General disorders,Injection site reactions,Injection site pain,1119,0,6
Pfizer,General disorders,Injection site reactions,Injection site paraesthesia,5,0,84
Pfizer,General disorders,Injection site reactions,Injection site pruritus,69,0,33
Pfizer,General disorders,Injection site reactions,Injection site rash,42,0,38
Pfizer,General disorders,Injection site reactions,Injection site reaction,11,0,61
Pfizer,General disorders,Injection site reactions,Injection site scab,2,0,129
Pfizer,General disorders,Injection site reactions,Injection site scar,2,0,120
Pfizer,General disorders,Injection site reactions,Injection site swelling,140,0,24
Pfizer,General disorders,Injection site reactions,Injection site urticaria,7,0,72
Pfizer,General disorders,Injection site reactions,Injection site vesicles,3,0,98
Pfizer,General disorders,Injection site reactions,Injection site warmth,51,0,36
Pfizer,General disorders,Interactions,Alcohol interaction,2,0,123
Pfizer,General disorders,Interactions,Drug interaction,2,0,121
Pfizer,General disorders,Mass conditions NEC,Cyst,2,0,126
Pfizer,General disorders,Mass conditions NEC,Mass,5,0,82
Pfizer,General disorders,Mass conditions NEC,Nodule,5,0,81
Pfizer,General disorders,Mucosal findings abnormal,Oedema mucosal,1,0,169
Pfizer,General disorders,Necrosis NEC,Fat necrosis,1,0,174
Pfizer,General disorders,Oedema NEC,Face oedema,11,0,62
Pfizer,General disorders,Oedema NEC,Localised oedema,11,0,63
Pfizer,General disorders,Oedema NEC,Oedema,8,0,69
Pfizer,General disorders,Oedema NEC,Oedema peripheral,14,0,55
Pfizer,General disorders,Pain and discomfort NEC,Axillary pain,316,0,17
Pfizer,General disorders,Pain and discomfort NEC,Chest discomfort,386,0,14
Pfizer,General disorders,Pain and discomfort NEC,Chest pain,507,0,11
Pfizer,General disorders,Pain and discomfort NEC,Discomfort,37,0,40
Pfizer,General disorders,Pain and discomfort NEC,Facial discomfort,6,0,78
Pfizer,General disorders,Pain and discomfort NEC,Facial pain,59,0,34
Pfizer,General disorders,Pain and discomfort NEC,Inflammatory pain,1,0,170
Pfizer,General disorders,Pain and discomfort NEC,Non-cardiac chest pain,7,0,74
Pfizer,General disorders,Pain and discomfort NEC,Pain,2019,0,4
Pfizer,General disorders,Pain and discomfort NEC,Suprapubic pain,1,0,135
Pfizer,General disorders,Pain and discomfort NEC,Tenderness,193,0,22
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Adverse drug reaction,15,0,54
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Drug ineffective,84,0,29
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Immediate post-injection reaction,2,0,118
Pfizer,General disorders,Therapeutic and nontherapeutic responses,No reaction on previous exposure to drug,10,0,66
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Therapeutic product effect delayed,1,0,161
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Therapeutic product effect increased,1,0,155
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Therapeutic response unexpected,10,0,65
Pfizer,General disorders,Therapeutic and nontherapeutic responses,Treatment failure,4,0,92
Pfizer,General disorders,Ulcers NEC,Ulcer,4,0,88
Pfizer,General disorders,Vaccination site reactions,Extensive swelling of vaccinated limb,2,0,130
Pfizer,General disorders,Vaccination site reactions,Shoulder injury related to vaccine administration,1,0,138
Pfizer,General disorders,Vaccination site reactions,Vaccination site bruising,34,0,43
Pfizer,General disorders,Vaccination site reactions,Vaccination site cyst,1,0,171
Pfizer,General disorders,Vaccination site reactions,Vaccination site dermatitis,1,0,148
Pfizer,General disorders,Vaccination site reactions,Vaccination site discolouration,5,0,80
Pfizer,General disorders,Vaccination site reactions,Vaccination site discomfort,19,0,50
Pfizer,General disorders,Vaccination site reactions,Vaccination site eczema,1,0,153
Pfizer,General disorders,Vaccination site reactions,Vaccination site erythema,248,0,20
Pfizer,General disorders,Vaccination site reactions,Vaccination site haemorrhage,6,0,76
Pfizer,General disorders,Vaccination site reactions,Vaccination site hypersensitivity,1,0,177
Pfizer,General disorders,Vaccination site reactions,Vaccination site hypoaesthesia,2,0,127
Pfizer,General disorders,Vaccination site reactions,Vaccination site induration,34,0,42
Pfizer,General disorders,Vaccination site reactions,Vaccination site inflammation,29,0,45
Pfizer,General disorders,Vaccination site reactions,Vaccination site irritation,4,0,91
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint discomfort,2,0,108
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint erythema,4,0,89
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint movement impairment,12,0,60
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint pain,20,0,48
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint swelling,2,0,124
Pfizer,General disorders,Vaccination site reactions,Vaccination site joint warmth,1,0,146
Pfizer,General disorders,Vaccination site reactions,Vaccination site lymphadenopathy,1,0,143
Pfizer,General disorders,Vaccination site reactions,Vaccination site mass,70,0,32
